Project,Uraian,Debit,Kredit,Saldo,jenis_pembayaran
0,Pembangunan di Km 9,0.0,6500.0,92660748.0,1
0,Pembangunan di Km 9,0.0,184701.0,92476047.0,1
0,Pembangunan di Km 9,0.0,500000.0,91976047.0,1
0,Pembangunan di Km 9,0.0,2640000.0,89336047.0,1
0,Setoran Tunai,19000000.0,0.0,108329547.0,0
0,Setoran Tunai,105000.0,0.0,108434547.0,0
0,Pembangunan di Km 9,0.0,84000.0,108286547.0,1
0,Pembangunan di Km 9,0.0,84000.0,108202547.0,1
0,Pembangunan di Km 9,0.0,98000.0,108104547.0,1
0,Pembangunan di Km 9,0.0,42000.0,107964547.0,1
0,Pembangunan di Km 9,0.0,42000.0,107922547.0,1
0,Pembangunan di Km 9,0.0,72000.0,107850547.0,1
0,Pembangunan di Km 9,0.0,64000.0,107786547.0,1
0,Pembangunan di Km 9,0.0,700056.0,107086491.0,1
0,Pembangunan di Km 9,0.0,13920000.0,93166491.0,1
0,Pembangunan di Km 9,0.0,2500000.0,90666491.0,1
0,Pembangunan di Km 9,0.0,2500000.0,88166491.0,1
0,Pembangunan di Km 9,0.0,6500.0,88159991.0,1
0,Pembangunan di Km 9,0.0,198000.0,87961991.0,1
0,Pembangunan di Km 9,0.0,2250000.0,85711991.0,1
0,Pembangunan di Km 9,0.0,6500.0,85705491.0,1
0,Pembangunan di Km 9,0.0,500000.0,85205491.0,1
0,Pembangunan di Km 9,0.0,34000.0,85171491.0,1
0,Pembangunan di Km 9,0.0,10000.0,85161491.0,1
0,Pembangunan di Km 9,0.0,34000.0,85098491.0,1
0,Pembangunan di Km 9,0.0,100008.0,84998483.0,1
0,Pembangunan di Km 9,0.0,345000.0,84645483.0,1
0,Pembangunan di Km 9,0.0,6500.0,84638983.0,1
0,Pembangunan di Km 9,0.0,200000.0,84438983.0,1
0,Pembangunan di Km 9,0.0,1000000.0,83438983.0,1
0,Pembangunan di Km 9,0.0,6500.0,83432483.0,1
0,Pembangunan di Km 9,0.0,539200.0,82893283.0,1
0,Pembangunan di Km 9,0.0,200000.0,82693283.0,1
0,Pembangunan di Km 9,0.0,1000.0,82692283.0,1
0,Pembangunan di Km 9,0.0,6500.0,82185783.0,1
0,Pembangunan di Km 9,0.0,7290000.0,74895783.0,1
0,Pembangunan di Km 9,0.0,400000.0,70985783.0,1
0,Pembangunan di Km 9,0.0,160000.0,70825783.0,1
0,Pembangunan di Km 9,0.0,44000.0,61761783.0,1
0,Pembangunan di Km 9,0.0,850000.0,60905283.0,1
0,Setoran Tunai,4900000.0,0.0,65805283.0,0
0,Setoran Tunai,100000.0,0.0,65905283.0,0
0,Pembangunan di Km 9,0.0,3000000.0,62905283.0,1
0,Pembangunan di Km 9,0.0,6500.0,62898783.0,1
0,Pembangunan di Km 9,0.0,600000.0,62298783.0,1
0,Pembangunan di Km 9,0.0,850000.0,61088783.0,1
0,Pembangunan di Km 9,0.0,6500.0,61082283.0,1
0,Pembangunan di Km 9,0.0,200000.0,60882283.0,1
0,Pembangunan di Km 9,0.0,1000.0,60881283.0,1
0,Pembangunan di Km 9,0.0,149000.0,60487483.0,1
0,Pembangunan di Km 9,0.0,27800.0,60459683.0,1
0,Pembangunan di Km 9,0.0,500000.0,59959683.0,1
0,Pembangunan di Km 9,0.0,230000.0,59723183.0,1
0,Pembangunan di Km 9,0.0,8000.0,59709183.0,1
0,Pembangunan di Km 9,0.0,100000.0,59609183.0,1
0,Pembangunan di Km 9,0.0,6500.0,59602683.0,1
0,Setoran Tunai,15000000.0,0.0,74602683.0,0
0,Pembangunan di Km 9,0.0,100000.0,73652683.0,1
0,Pembangunan di Km 9,0.0,3000.0,73649683.0,1
0,Pembangunan di Km 9,0.0,500000.0,73149683.0,1
0,Pembangunan di Km 9,0.0,6500.0,73143183.0,1
0,Pembangunan di Km 9,0.0,150000.0,72493183.0,1
0,Pembangunan di Km 9,0.0,6500.0,72486683.0,1
0,Pembangunan di Km 9,0.0,1500000.0,70986683.0,1
0,Pembangunan di Km 9,0.0,210000.0,70770183.0,1
0,Pembangunan di Km 9,0.0,10000.0,70635183.0,1
0,Pembangunan di Km 9,0.0,18000.0,70617183.0,1
0,Pembangunan di Km 9,0.0,18000.0,70571183.0,1
0,Pembangunan di Km 9,0.0,760000.0,69801183.0,1
0,Pembangunan di Km 9,0.0,110000.0,69691183.0,1
0,Pembangunan di Km 9,0.0,1200000.0,68491183.0,1
0,Pembangunan di Km 9,0.0,80000.0,68411183.0,1
0,Pembangunan di Km 9,0.0,1740000.0,66671183.0,1
0,Pembangunan di Km 9,0.0,16000.0,66655183.0,1
0,Pembangunan di Km 9,0.0,225000.0,66430183.0,1
0,Pembangunan di Km 9,0.0,15000.0,66415183.0,1
0,Pembangunan di Km 9,0.0,75000.0,66340183.0,1
0,Pembangunan di Km 9,0.0,6500.0,66333683.0,1
0,Pembangunan di Km 9,0.0,2400000.0,63933683.0,1
0,Pembangunan di Km 9,0.0,6500.0,63927183.0,1
0,Pembangunan di Km 9,0.0,500000.0,63427183.0,1
0,Pembangunan di Km 9,0.0,1238000.0,62189183.0,1
0,Pembangunan di Km 9,0.0,3000.0,62186183.0,1
0,Pembangunan di Km 9,0.0,1238000.0,60948183.0,1
0,Pembangunan di Km 9,0.0,1238000.0,59707183.0,1
0,Pembangunan di Km 9,0.0,27500.0,59676683.0,1
0,Pembangunan di Km 9,0.0,225000.0,59451683.0,1
0,Pembangunan di Km 9,0.0,900000.0,58546633.0,1
0,Pembangunan di Km 9,0.0,550000.0,57990133.0,1
0,Pembangunan di Km 9,0.0,2100000.0,54240133.0,1
0,Pembangunan di Km 9,0.0,6500.0,54233633.0,1
0,Pembangunan di Km 9,0.0,172500.0,53211133.0,1
0,Pembangunan di Km 9,0.0,6500.0,53174633.0,1
0,Pembangunan di Km 9,0.0,1238000.0,51936633.0,1
0,Pembangunan di Km 9,0.0,3000.0,51933633.0,1
0,Pembangunan di Km 9,0.0,6500.0,46927133.0,1
0,Pembangunan di Km 9,0.0,1200000.0,45727133.0,1
0,Pembangunan di Km 9,0.0,90000.0,45637133.0,1
0,Pembangunan di Km 9,0.0,40000.0,45141133.0,1
0,Pembangunan di Km 9,0.0,40000.0,45093133.0,1
0,Pembangunan di Km 9,0.0,15000.0,45058133.0,1
0,Pembangunan di Km 9,0.0,979201.0,44078932.0,1
0,Pembangunan di Km 9,0.0,158650.0,43920282.0,1
0,Pembangunan di Km 9,0.0,1400000.0,42520282.0,1
0,Pembangunan di Km 9,0.0,500000.0,42020282.0,1
0,Pembangunan di Km 9,0.0,6500.0,42013782.0,1
0,Pembangunan di Km 9,0.0,1795000.0,40218782.0,1
0,Pembangunan di Km 9,0.0,6500.0,40212282.0,1
0,Pembangunan di Km 9,0.0,850000.0,39362282.0,1
0,Pembangunan di Km 9,0.0,850000.0,38512282.0,1
0,Pembangunan di Km 9,0.0,840000.0,37672282.0,1
0,Pembangunan di Km 9,0.0,6500.0,37665782.0,1
0,Pembangunan di Km 9,0.0,6500.0,33659282.0,1
0,Pembangunan di Km 9,0.0,6500.0,33152782.0,1
0,Pembangunan di Km 9,0.0,1020000.0,32132782.0,1
0,Pembangunan di Km 9,0.0,6500.0,32126282.0,1
0,Pembangunan di Km 9,15777.0,0.0,30702059.0,0
0,Pembangunan di Km 9,0.0,11000.0,30687903.0,1
0,Pembangunan di Km 9,0.0,8513000.0,22170903.0,1
0,Pembangunan di Km 9,0.0,6500.0,20677403.0,1
0,Pembangunan di Km 9,0.0,500000.0,14964403.0,1
0,Pembangunan di Km 9,0.0,6500.0,14957903.0,1
0,Pembangunan di Km 9,0.0,147600.0,45031453.0,1
0,Pembangunan di Km 9,0.0,288000.0,44498653.0,1
0,Pembangunan di Km 9,0.0,100000.0,44247453.0,1
0,Pembangunan di Km 9,0.0,172784.0,43989365.0,1
0,Pembangunan di Km 9,0.0,193410.0,43795955.0,1
0,Pembangunan di Km 9,0.0,63811.0,43732144.0,1
0,Pembangunan di Km 9,0.0,272887.0,43459257.0,1
0,Pembangunan di Km 9,0.0,34111.0,43425146.0,1
0,Pembangunan di Km 9,0.0,73620.0,43351526.0,1
0,Pembangunan di Km 9,0.0,324000.0,43027526.0,1
0,Pembangunan di Km 9,0.0,57510.0,42970016.0,1
0,Pembangunan di Km 9,0.0,2128000.0,40842016.0,1
0,Pembangunan di Km 9,0.0,403260.0,40438756.0,1
0,Pembangunan di Km 9,0.0,558720.0,39880036.0,1
0,Pembangunan di Km 9,0.0,370548.0,39509488.0,1
0,Pembangunan di Km 9,0.0,402132.0,39107356.0,1
0,Pembangunan di Km 9,0.0,50000.0,39057356.0,1
0,Pembangunan di Km 9,0.0,5000000.0,34057356.0,1
0,Pembangunan di Km 9,0.0,6500.0,34050856.0,1
0,Pembangunan di Km 9,0.0,10000000.0,24050856.0,1
0,Pembangunan di Km 9,0.0,6500.0,24044356.0,1
0,Pembangunan di Km 9,0.0,10000000.0,14044356.0,1
0,Pembangunan di Km 9,0.0,850000.0,13194356.0,1
0,Pembangunan di Km 9,0.0,100000.0,13094356.0,1
0,Pembangunan di Km 9,0.0,3000.0,13091356.0,1
0,Pembangunan di Km 9,0.0,6250000.0,7534496.0,1
0,Pembangunan di Km 9,0.0,2000000.0,6324496.0,1
0,Pembangunan di Km 9,7500.0,0.0,6331996.0,0
0,Pembangunan di Km 9,0.0,468000.0,5863996.0,1
0,Setoran Tunai,5000000.0,0.0,10857496.0,0
0,Pembangunan di Km 9,0.0,3600000.0,7257496.0,1
0,Pembangunan di Km 9,0.0,6500.0,7250996.0,1
0,Pembangunan di Km 9,0.0,1500000.0,5750996.0,1
0,Pembangunan di Km 9,0.0,66000.0,5678496.0,1
0,Pembangunan di Km 9,0.0,100000.0,4728496.0,1
0,Pembangunan di Km 9,0.0,6500.0,4721996.0,1
0,Pembangunan di Km 9,0.0,6500.0,2765496.0,1
0,Pembangunan di Km 9,0.0,87000.0,2303496.0,1
0,Pembangunan di Km 9,0.0,960000.0,1343496.0,1
0,Pembangunan di Km 9,0.0,200000.0,1143496.0,1
0,Pembangunan di Km 9,0.0,20000.0,1023496.0,1
0,Pembangunan di Km 9,0.0,24000.0,981496.0,1
0,Pembangunan di Km 9,0.0,19000.0,962496.0,1
0,Pembangunan di Km 9,0.0,4000.0,958496.0,1
0,Pembangunan di Km 9,0.0,6500.0,951996.0,1
0,Pembangunan di Km 9,0.0,66000.0,885996.0,1
0,Pembangunan di Km 9,0.0,75000.0,810996.0,1
0,Pembangunan di Km 9,0.0,77000.0,733996.0,1
0,Pembangunan di Km 9,0.0,6500.0,727496.0,1
0,Pembangunan di Km 9,0.0,400000.0,327496.0,1
0,Setoran Tunai,81200000.0,0.0,81527496.0,0
0,Pembangunan di Km 9,0.0,3200000.0,78327496.0,1
0,Pembangunan di Km 9,0.0,6500.0,78320996.0,1
0,Pembangunan di Km 9,0.0,450000.0,77870996.0,1
0,Pembangunan di Km 9,0.0,6500.0,77864496.0,1
0,Pembangunan di Km 9,0.0,470000.0,76194496.0,1
0,Pembangunan di Km 9,0.0,700000.0,75494496.0,1
0,Pembangunan di Km 9,0.0,35000.0,75459496.0,1
0,Pembangunan di Km 9,0.0,22000.0,75437496.0,1
0,Pembangunan di Km 9,0.0,30000.0,75407496.0,1
0,Pembangunan di Km 9,0.0,24000.0,75351496.0,1
0,Pembangunan di Km 9,0.0,75000.0,75276496.0,1
0,Pembangunan di Km 9,0.0,6000.0,75270496.0,1
0,Pembangunan di Km 9,0.0,6000.0,75264496.0,1
0,Pembangunan di Km 9,0.0,4000.0,75260496.0,1
0,Pembangunan di Km 9,0.0,4000.0,75256496.0,1
0,Pembangunan di Km 9,0.0,790000.0,74466496.0,1
0,Pembangunan di Km 9,0.0,6500.0,74459996.0,1
0,Pembangunan di Km 9,0.0,100000.0,74359996.0,1
0,Pembangunan di Km 9,0.0,3000.0,74356996.0,1
0,Setoran Tunai,5000000.0,0.0,79356996.0,0
0,Pembangunan di Km 9,0.0,2800000.0,76556996.0,1
0,Pembangunan di Km 9,0.0,6500.0,76550496.0,1
0,Pembangunan di Km 9,0.0,2100000.0,74450496.0,1
0,Pembangunan di Km 9,0.0,6500.0,73993996.0,1
0,Pembangunan di Km 9,0.0,1160000.0,71833996.0,1
0,Pembangunan di Km 9,0.0,728000.0,71105996.0,1
0,Pembangunan di Km 9,0.0,6500.0,70339496.0,1
0,Pembangunan di Km 9,0.0,2000000.0,68339496.0,1
0,Pembangunan di Km 9,0.0,6500.0,66332996.0,1
0,Pembangunan di Km 9,0.0,2000000.0,64332996.0,1
0,Pembangunan di Km 9,0.0,6500.0,64326496.0,1
0,Pembangunan di Km 9,0.0,5000000.0,59326496.0,1
0,Pembangunan di Km 9,0.0,450000.0,58869996.0,1
0,Pembangunan di Km 9,0.0,900000.0,57969996.0,1
0,Pembangunan di Km 9,0.0,6000.0,57928996.0,1
0,Pembangunan di Km 9,0.0,6500.0,57817496.0,1
0,Pembangunan di Km 9,0.0,740000.0,56477496.0,1
0,Pembangunan di Km 9,0.0,60000.0,56417496.0,1
0,Pembangunan di Km 9,0.0,1080000.0,55337496.0,1
0,Pembangunan di Km 9,0.0,60000.0,55277496.0,1
0,Pembangunan di Km 9,0.0,36000.0,55241496.0,1
0,Pembangunan di Km 9,0.0,88000.0,54803496.0,1
0,Pembangunan di Km 9,0.0,24000.0,54779496.0,1
0,Pembangunan di Km 9,0.0,32000.0,54747496.0,1
0,Pembangunan di Km 9,0.0,12000.0,54735496.0,1
0,Pembangunan di Km 9,0.0,24000.0,54711496.0,1
0,Pembangunan di Km 9,0.0,25000.0,54686496.0,1
0,Setoran Tunai,15750000.0,0.0,70436496.0,0
0,Pembangunan di Km 9,0.0,290000.0,70146496.0,1
0,Pembangunan di Km 9,0.0,95000.0,70051496.0,1
0,Pembangunan di Km 9,0.0,3300000.0,66751496.0,1
0,Pembangunan di Km 9,0.0,275000.0,66476496.0,1
0,Pembangunan di Km 9,0.0,2500000.0,63976496.0,1
0,Pembangunan di Km 9,0.0,2500000.0,61476496.0,1
0,Pembangunan di Km 9,0.0,10000000.0,51476496.0,1
0,Pembangunan di Km 9,0.0,6500.0,51469996.0,1
0,Pembangunan di Km 9,0.0,750000.0,50719996.0,1
0,Pembangunan di Km 9,0.0,237600.0,50482396.0,1
0,Pembangunan di Km 9,0.0,315900.0,50166496.0,1
0,Pembangunan di Km 9,0.0,462000.0,49704496.0,1
0,Pembangunan di Km 9,0.0,363000.0,49341496.0,1
0,Pembangunan di Km 9,0.0,151200.0,49190296.0,1
0,Pembangunan di Km 9,0.0,767000.0,48056096.0,1
0,Pembangunan di Km 9,0.0,420000.0,47636096.0,1
0,Pembangunan di Km 9,0.0,1260000.0,46376096.0,1
0,Pembangunan di Km 9,0.0,1080000.0,45296096.0,1
0,Pembangunan di Km 9,0.0,310000.0,44986096.0,1
0,Pembangunan di Km 9,0.0,665000.0,44321096.0,1
0,Pembangunan di Km 9,0.0,6500.0,44314596.0,1
0,Pembangunan di Km 9,0.0,500000.0,43814596.0,1
0,Pembangunan di Km 9,0.0,1000000.0,42814596.0,1
0,Pembangunan di Km 9,0.0,6500.0,42808096.0,1
0,Pembangunan di Km 9,0.0,500000.0,42308096.0,1
0,Pembangunan di Km 9,0.0,4800000.0,37508096.0,1
0,Pembangunan di Km 9,0.0,6500.0,37501596.0,1
0,Pembangunan di Km 9,0.0,6500.0,37050096.0,1
0,Setoran Tunai,2400000.0,0.0,39450096.0,0
0,Pembangunan di Km 9,0.0,925000.0,37125096.0,1
0,Pembangunan di Km 9,0.0,250000.0,36875096.0,1
0,Pembangunan di Km 9,0.0,90000.0,36595096.0,1
0,Pembangunan di Km 9,0.0,690000.0,35509096.0,1
0,Pembangunan di Km 9,0.0,88000.0,35421096.0,1
0,Pembangunan di Km 9,0.0,700000.0,34721096.0,1
0,Pembangunan di Km 9,0.0,6500.0,34714596.0,1
0,Pembangunan di Km 9,0.0,2250000.0,32714596.0,1
0,Pembangunan di Km 9,0.0,420000.0,32294596.0,1
0,Pembangunan di Km 9,0.0,6500.0,32288096.0,1
0,Pembangunan di Km 9,0.0,30000.0,32408096.0,1
0,Pembangunan di Km 9,0.0,1500.0,32406596.0,1
0,Pembangunan di Km 9,0.0,3000000.0,29406596.0,1
0,Pembangunan di Km 9,0.0,850000.0,28550096.0,1
0,Pembangunan di Km 9,0.0,550000.0,28000096.0,1
0,Pembangunan di Km 9,0.0,1000000.0,26993596.0,1
0,Pembangunan di Km 9,0.0,500000.0,26487096.0,1
0,Pembangunan di Km 9,0.0,500000.0,25652096.0,1
0,Pembangunan di Km 9,0.0,500000.0,25152096.0,1
0,Pembangunan di Km 9,0.0,320000.0,24825596.0,1
0,Pembangunan di Km 9,0.0,98000.0,24643596.0,1
0,Pembangunan di Km 9,0.0,4000.0,24639596.0,1
0,Pembangunan di Km 9,0.0,6000.0,24633596.0,1
0,Pembangunan di Km 9,0.0,6500.0,24627096.0,1
0,Pembangunan di Km 9,0.0,6500.0,23925596.0,1
0,Pembangunan di Km 9,0.0,1170000.0,22755596.0,1
0,Pembangunan di Km 9,0.0,84000.0,22671596.0,1
0,Pembangunan di Km 9,0.0,200000.0,22471596.0,1
0,Pembangunan di Km 9,0.0,32000.0,22439596.0,1
0,Pembangunan di Km 9,0.0,24000.0,22399596.0,1
0,Pembangunan di Km 9,0.0,18000.0,21661596.0,1
0,Pembangunan di Km 9,0.0,45000.0,21616596.0,1
0,Pembangunan di Km 9,0.0,6000.0,21610596.0,1
0,Pembangunan di Km 9,0.0,32000.0,21578596.0,1
0,Pembangunan di Km 9,0.0,850000.0,20728596.0,1
0,Pembangunan di Km 9,0.0,250000.0,20478596.0,1
0,Pembangunan di Km 9,0.0,500000.0,19978596.0,1
0,Pembangunan di Km 9,0.0,6500.0,19972096.0,1
0,Pembangunan di Km 9,0.0,48000.0,19924096.0,1
0,Pembangunan di Km 9,0.0,64000.0,19860096.0,1
0,Pembangunan di Km 9,0.0,24000.0,19836096.0,1
0,Pembangunan di Km 9,0.0,6500.0,19829596.0,1
0,Pembangunan di Km 9,0.0,1100000.0,18729596.0,1
0,Pembangunan di Km 9,0.0,6500.0,18723096.0,1
0,Pembangunan di Km 9,0.0,3000.0,17482096.0,1
0,Setoran Tunai,11500000.0,0.0,28982096.0,0
0,Pembangunan di Km 9,0.0,1238000.0,27744096.0,1
0,Pembangunan di Km 9,0.0,1238000.0,26503096.0,1
0,Pembangunan di Km 9,0.0,1238000.0,25262096.0,1
0,Pembangunan di Km 9,0.0,200000.0,25059096.0,1
0,Pembangunan di Km 9,0.0,250000.0,24809096.0,1
0,Pembangunan di Km 9,0.0,6500.0,23802596.0,1
0,Pembangunan di Km 9,0.0,380000.0,22882596.0,1
0,Pembangunan di Km 9,0.0,6500.0,22819096.0,1
0,Pembangunan di Km 9,0.0,250000.0,22569096.0,1
0,Pembangunan di Km 9,0.0,1440000.0,21129096.0,1
0,Pembangunan di Km 9,0.0,6500.0,11122596.0,1
0,Setoran Tunai,5000000.0,0.0,16122596.0,0
0,Pembangunan di Km 9,0.0,400000.0,15722596.0,1
0,Pembangunan di Km 9,0.0,6500.0,14716096.0,1
0,Pembangunan di Km 9,0.0,1950000.0,12766096.0,1
0,Pembangunan di Km 9,0.0,6500.0,12759596.0,1
0,Pembangunan di Km 9,0.0,142000.0,12463596.0,1
0,Pembangunan di Km 9,0.0,6500.0,12457096.0,1
0,Pembangunan di Km 9,0.0,154000.0,12303096.0,1
0,Pembangunan di Km 9,0.0,200000.0,12096596.0,1
0,Pembangunan di Km 9,0.0,500000.0,11590096.0,1
0,Pembangunan di Km 9,0.0,6500.0,11583596.0,1
0,Pembangunan di Km 9,0.0,6500.0,11346096.0,1
0,Pembangunan di Km 9,0.0,250000.0,10996096.0,1
0,Pembangunan di Km 9,0.0,6500.0,10794596.0,1
0,Pembangunan di Km 9,0.0,50000000.0,330305596.0,1
0,Pembangunan di Km 9,0.0,500000.0,329799096.0,1
0,Pembangunan di Km 9,0.0,300000.0,329499096.0,1
0,Pembangunan di Km 9,0.0,6500.0,329492596.0,1
0,Pembangunan di Km 9,0.0,1991000.0,327501596.0,1
0,Pembangunan di Km 9,0.0,104000000.0,54653546.0,1
0,Pembangunan di Km 9,0.0,27170000.0,27480646.0,1
0,Pembangunan di Km 9,0.0,526867.0,26950879.0,1
0,Pembangunan di Km 9,0.0,2700000.0,14250879.0,1
0,Pembangunan di Km 9,0.0,434000.0,13816879.0,1
0,Pembangunan di Km 9,0.0,6500.0,13730379.0,1
0,Pembangunan di Km 9,0.0,27170000.0,13730379.0,1
3,Pembangunan di Kariangau,0.0,6500.0,13723879.0,1
0,Pembangunan di Km 9,0.0,2500000.0,11223879.0,1
0,Pembangunan di Km 9,0.0,810000.0,10413879.0,1
0,Pembangunan di Km 9,0.0,950000.0,9463879.0,1
0,Pembangunan di Km 9,0.0,128000.0,8960879.0,1
0,Pembangunan di Km 9,0.0,12000.0,8948879.0,1
0,Pembangunan di Km 9,0.0,90000.0,8718879.0,1
0,Pembangunan di Km 9,0.0,30000.0,8688879.0,1
0,Pembangunan di Km 9,0.0,6500.0,8682379.0,1
0,Pembangunan di Km 9,0.0,272000.0,8410379.0,1
0,Pembangunan di Km 9,0.0,150000.0,8260379.0,1
0,Pembangunan di Km 9,0.0,25000.0,8235379.0,1
0,Pembangunan di Km 9,0.0,6000.0,8229379.0,1
0,Pembangunan di Km 9,0.0,6500.0,8222879.0,1
0,Pembangunan di Kariangau,0.0,3000000.0,5222879.0,1
0,Pembangunan di Km 9,0.0,6500.0,3516379.0,1
0,Pembangunan di Puncak Permai,0.0,50000000.0,53516379.0,1
3,Pembangunan di Kariangau,50000000.0,0.0,53516379.0,0
0,Pembangunan di Km 9,25000000.0,0.0,78516379.0,0
0,Pembangunan di Km 9,0.0,50000000.0,254496879.0,1
0,Pembangunan di Km 9,0.0,50000000.0,204496879.0,1
0,Pembangunan di Km 9,0.0,12000000.0,192490379.0,1
0,Pembangunan di Km 9,0.0,12000000.0,180490379.0,1
0,Pembangunan di Km 9,0.0,2116000.0,178367879.0,1
0,Pembangunan di Km 9,0.0,6500.0,178361379.0,1
0,Pembangunan di Km 9,0.0,850000.0,177511379.0,1
0,Pembangunan di Km 9,0.0,1300000.0,175651379.0,1
0,Pembangunan di Km 9,0.0,6500.0,175644879.0,1
0,Pembangunan di Km 9,0.0,6500.0,172368379.0,1
0,Pembangunan di Km 9,0.0,235000.0,170803379.0,1
0,Pembangunan di Km 9,0.0,375000.0,170428379.0,1
0,Pembangunan di Km 9,0.0,18000.0,170410379.0,1
0,Pembangunan di Km 9,0.0,270000.0,170090379.0,1
0,Setoran Tunai,25000000.0,0.0,195083879.0,0
0,Setoran Tunai,5000000.0,0.0,200083879.0,0
0,Pembangunan di Km 9,0.0,265000.0,199818879.0,1
0,Pembangunan di Km 9,0.0,500000.0,199318879.0,1
0,Pembangunan di Km 9,0.0,200000.0,199118879.0,1
0,Pembangunan di Km 9,0.0,200000.0,198918879.0,1
0,Pembangunan di Km 9,0.0,4300000.0,194612379.0,1
0,Pembangunan di Km 9,0.0,6500.0,194605879.0,1
0,Pembangunan di Km 9,0.0,100000.0,194505879.0,1
0,Pembangunan di Km 9,0.0,10000.0,194495879.0,1
0,Pembangunan di Km 9,0.0,160000.0,194335879.0,1
0,Pembangunan di Km 9,0.0,45000.0,194290879.0,1
4,Pembangunan di Puncak Permai,0.0,50000000.0,144284379.0,1
0,Pembangunan di Km 9,0.0,50000000.0,94277879.0,1
0,Pembangunan di Km 9,0.0,6500.0,94271379.0,1
0,Pembangunan di Km 9,0.0,11968274.0,82303105.0,1
0,Pembangunan di Km 9,0.0,7860000.0,74443105.0,1
0,Pembangunan di Km 9,0.0,20000000.0,54436605.0,1
0,Pembangunan di Km 9,0.0,1000000.0,53430105.0,1
0,Pembangunan di Km 9,0.0,2000000.0,51423605.0,1
0,Pembangunan di Km 9,0.0,6500.0,51417105.0,1
0,Pembangunan di Km 9,0.0,1000000.0,49417105.0,1
0,Pembangunan di Km 9,0.0,6500.0,48808605.0,1
0,Pembangunan di Km 9,0.0,72000.0,43101605.0,1
0,Pembangunan di Km 9,0.0,88000.0,42833605.0,1
4,Pembangunan di Puncak Permai,0.0,125000.0,42708605.0,1
0,Pembangunan di Km 9,0.0,291000.0,42417605.0,1
0,Pembangunan di Km 9,0.0,90000.0,42259605.0,1
0,Pembangunan di Km 9,0.0,40000.0,42219605.0,1
0,Pembangunan di Km 9,0.0,15000.0,42204605.0,1
0,Pembangunan di Km 9,0.0,10000.0,42194605.0,1
0,Pembangunan di Km 9,0.0,240000.0,41954605.0,1
0,Pembangunan di Km 9,0.0,136000.0,41818605.0,1
0,Pembangunan di Km 9,0.0,6500.0,41812105.0,1
0,Pembangunan di Km 9,0.0,645000.0,41167105.0,1
0,Pembangunan di Km 9,0.0,6500.0,41160605.0,1
0,Pembangunan di Km 9,0.0,58000.0,41102605.0,1
0,Pembangunan di Km 9,0.0,665000.0,40437605.0,1
0,Pembangunan di Km 9,0.0,230000.0,40207605.0,1
0,Pembangunan di Km 9,0.0,1000000.0,39207605.0,1
0,Pembangunan di Km 9,0.0,1673600.0,37527505.0,1
0,Pembangunan di Km 9,0.0,240000.0,37281005.0,1
0,Pembangunan di Km 9,0.0,350000.0,36931005.0,1
0,Pembangunan di Km 9,0.0,2000000.0,34931005.0,1
0,Pembangunan di Km 9,0.0,2000000.0,32931005.0,1
0,Pembangunan di Km 9,0.0,3000000.0,29924505.0,1
0,Pembangunan di Km 9,0.0,100000.0,29818005.0,1
0,Pembangunan di Km 9,0.0,3000.0,29815005.0,1
0,Pembangunan di Km 9,0.0,660000.0,29155005.0,1
0,Pembangunan di Km 9,0.0,6500.0,29148505.0,1
0,Pembangunan di Km 9,0.0,6500.0,28142005.0,1
0,Pembangunan di Km 9,0.0,250000.0,27042005.0,1
0,Pembangunan di Km 9,0.0,6500.0,26919505.0,1
0,Pembangunan di Km 9,0.0,6500.0,26413005.0,1
0,Setoran Tunai,15000000.0,0.0,91413005.0,0
0,Pembangunan di Km 9,0.0,150000.0,91263005.0,1
0,Pembangunan di Km 9,0.0,136000.0,91127005.0,1
0,Pembangunan di Km 9,0.0,24000.0,90975005.0,1
0,Pembangunan di Km 9,0.0,50000.0,90895005.0,1
0,Pembangunan di Km 9,0.0,6500.0,90888505.0,1
0,Pembangunan di Km 9,0.0,65000000.0,25888505.0,1
0,Setoran Tunai,20000000.0,0.0,45888505.0,0
0,Setoran Tunai,20000000.0,0.0,65888505.0,0
0,Setoran Tunai,20000000.0,0.0,85888505.0,0
0,Setoran Tunai,5000000.0,0.0,90888505.0,0
0,Pembangunan di Km 9,0.0,500000.0,90388505.0,1
0,Pembangunan di Km 9,0.0,1500000.0,88882005.0,1
0,Pembangunan di Km 9,0.0,500000.0,88382005.0,1
0,Pembangunan di Km 9,0.0,6500.0,88375505.0,1
0,Pembangunan di Km 9,0.0,2000000.0,86375505.0,1
0,Pembangunan di Km 9,0.0,1000000.0,85375505.0,1
0,Pembangunan di Km 9,0.0,765000.0,84610505.0,1
0,Pembangunan di Km 9,0.0,6500.0,348597505.0,1
0,Pembangunan di Km 9,0.0,6000000.0,342597505.0,1
0,Pembangunan di Km 9,0.0,6500.0,342591005.0,1
0,Pembangunan di Km 9,0.0,2000000.0,334655737.0,1
0,Pembangunan di Km 9,0.0,6500.0,333999237.0,1
0,Pembangunan di Km 9,0.0,1000000.0,280986237.0,1
0,Pembangunan di Km 9,0.0,6500.0,280979737.0,1
0,Pembangunan di Km 9,0.0,6500.0,230973237.0,1
0,Pembangunan di Km 9,0.0,6500.0,180966737.0,1
0,Pembangunan di Km 9,0.0,6500.0,163149086.0,1
